"department","date","shift","staff_type","subclass","total"
"Χειρουργική","2024-01-05","MORNING","DOCTOR","Οφθαλμολογία","1"
"Χειρουργική","2024-01-05","MORNING","DOCTOR","Νευρολογία","1"
"Χειρουργική","2024-01-05","MORNING","DOCTOR","Παθολογία","1"
"Χειρουργική","2024-01-05","MORNING","NURSE","NURSE_ASSISTANT","2"
"Χειρουργική","2024-01-05","MORNING","NURSE","HEAD_NURSE","1"
"Χειρουργική","2024-01-05","MORNING","NURSE","NURSE","3"
"Χειρουργική","2024-01-05","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Χειρουργική","2024-01-05","AFTERNOON","DOCTOR","Χειρουργική","1"
"Χειρουργική","2024-01-05","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Χειρουργική","2024-01-05","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Χειρουργική","2024-01-05","AFTERNOON","NURSE","NURSE","2"
"Χειρουργική","2024-01-05","AFTERNOON","NURSE","HEAD_NURSE","3"
"Χειρουργική","2024-01-05","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Χειρουργική","2024-01-05","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Χειρουργική","2024-01-05","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Χειρουργική","2024-01-05","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Χειρουργική","2024-01-05","NIGHT","DOCTOR","Παθολογία","1"
"Χειρουργική","2024-01-05","NIGHT","DOCTOR","Μαιευτική","1"
"Χειρουργική","2024-01-05","NIGHT","NURSE","NURSE","3"
"Χειρουργική","2024-01-05","NIGHT","NURSE","HEAD_NURSE","1"
"Χειρουργική","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Χειρουργική","2024-01-05","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Χειρουργική","2024-01-05","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Χειρουργική","2024-01-06","MORNING","DOCTOR","Ουρολογία","1"
"Χειρουργική","2024-01-06","MORNING","DOCTOR","Χειρουργική","2"
"Χειρουργική","2024-01-06","MORNING","NURSE","NURSE","1"
"Χειρουργική","2024-01-06","MORNING","NURSE","HEAD_NURSE","2"
"Χειρουργική","2024-01-06","MORNING","NURSE","NURSE_ASSISTANT","3"
"Χειρουργική","2024-01-06","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Χειρουργική","2024-01-06","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Χειρουργική","2024-01-06","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Χειρουργική","2024-01-06","AFTERNOON","DOCTOR","Μαιευτική","1"
"Χειρουργική","2024-01-06","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Χειρουργική","2024-01-06","AFTERNOON","NURSE","HEAD_NURSE","3"
"Χειρουργική","2024-01-06","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Χειρουργική","2024-01-06","AFTERNOON","NURSE","NURSE","2"
"Χειρουργική","2024-01-06","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Χειρουργική","2024-01-06","NIGHT","DOCTOR","Χειρουργική","1"
"Χειρουργική","2024-01-06","NIGHT","DOCTOR","Νεφρολογία","1"
"Χειρουργική","2024-01-06","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Χειρουργική","2024-01-06","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Χειρουργική","2024-01-06","NIGHT","NURSE","HEAD_NURSE","2"
"Χειρουργική","2024-01-06","NIGHT","NURSE","NURSE","3"
"Χειρουργική","2024-01-06","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Χειρουργική","2024-01-06","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Χειρουργική","2024-01-07","MORNING","DOCTOR","Παθολογία","1"
"Χειρουργική","2024-01-07","MORNING","DOCTOR","Νευρολογία","1"
"Χειρουργική","2024-01-07","MORNING","DOCTOR","Ορθοπεδική","1"
"Χειρουργική","2024-01-07","MORNING","NURSE","HEAD_NURSE","1"
"Χειρουργική","2024-01-07","MORNING","NURSE","NURSE","3"
"Χειρουργική","2024-01-07","MORNING","NURSE","NURSE_ASSISTANT","2"
"Χειρουργική","2024-01-07","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Χειρουργική","2024-01-07","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Χειρουργική","2024-01-07","AFTERNOON","DOCTOR","Μαιευτική","1"
"Χειρουργική","2024-01-07","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Χειρουργική","2024-01-07","AFTERNOON","DOCTOR","Παθολογία","1"
"Χειρουργική","2024-01-07","AFTERNOON","NURSE","HEAD_NURSE","2"
"Χειρουργική","2024-01-07","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
"Χειρουργική","2024-01-07","AFTERNOON","NURSE","NURSE","1"
"Χειρουργική","2024-01-07","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Χειρουργική","2024-01-07","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Χειρουργική","2024-01-07","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Χειρουργική","2024-01-07","NIGHT","DOCTOR","Μαιευτική","1"
"Χειρουργική","2024-01-07","NIGHT","NURSE","HEAD_NURSE","3"
"Χειρουργική","2024-01-07","NIGHT","NURSE","NURSE","2"
"Χειρουργική","2024-01-07","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Χειρουργική","2024-01-07","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Χειρουργική","2024-01-07","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","DOCTOR","Παθολογία","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","DOCTOR","Νευρολογία","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","NURSE","NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Ωτορινολαρυγγολογία","2024-01-01","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","DOCTOR","Χειρουργική","1"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","NURSE","NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","DOCTOR","Χειρουργική","1"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","DOCTOR","Παθολογία","1"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","NURSE","NURSE","5"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Ωτορινολαρυγγολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","DOCTOR","Ορθοπεδική","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","DOCTOR","Πνευμονολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","DOCTOR","Καρδιολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","NURSE","HEAD_NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","3"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-02","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","DOCTOR","Πνευμονολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","NURSE","NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","5"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","DOCTOR","Πνευμονολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","DOCTOR","Ορθοπεδική","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","NURSE","HEAD_NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","DOCTOR","Οφθαλμολογία","2"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","DOCTOR","Χειρουργική","1"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","NURSE","NURSE","4"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","NURSE","HEAD_NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-03","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","DOCTOR","Νεφρολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Ωτορινολαρυγγολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","DOCTOR","Αιματολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","DOCTOR","Πνευμονολογία","1"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","NURSE","NURSE","4"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ωτορινολαρυγγολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","DOCTOR","Παιδιατρική","1"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","NURSE","HEAD_NURSE","4"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Ωτορινολαρυγγολογία","2024-01-04","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","DOCTOR","Νευρολογία","1"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","DOCTOR","Μαιευτική","2"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","NURSE","NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","NURSE","NURSE_ASSISTANT","3"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","NURSE","NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Τεχνικός","2"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","DOCTOR","Οφθαλμολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","NURSE","NURSE_ASSISTANT","2"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-05","MORNING","ADMINISTRATIVE","Τεχνικός","2"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","DOCTOR","Καρδιολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","NURSE","HEAD_NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Γραμματέας","2"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","DOCTOR","Παιδιατρική","2"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","NURSE","HEAD_NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","NURSE","NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Ωτορινολαρυγγολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","DOCTOR","Μαιευτική","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","DOCTOR","Ουρολογία","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","NURSE","NURSE","2"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","NURSE","HEAD_NURSE","3"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","NURSE","NURSE_ASSISTANT","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Ωτορινολαρυγγολογία","2024-01-06","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Ωτορινολαρυγγολογία","2024-01-06","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Ωτορινολαρυγγολογία","2024-01-06","AFTERNOON","DOCTOR","Ουρολογία","1"
"Ωτορινολαρυγγολογία","2024-01-06","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Ωτορινολαρυγγολογία","2024-01-06","AFTERNOON","NURSE","NURSE","1"
"Ωτορινολαρυγγολογία","2024-01-06","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
